hour,temperature_C,temp_layer2,temp_layer5,temp_layer10,h_ML,Q_flux,salinity
13924,-1.8317127,-1.8278248,-1.8228842,-1.8191085,42.405876,-54.01758066813151,34.165062
13925,-1.8336543,-1.8293538,-1.8237611,-1.8195989,42.34211,-53.62941106160482,34.16506
13926,-1.8351729,-1.8307878,-1.8247541,-1.8201171,42.318184,-53.241241455078125,34.165054
13927,-1.8358852,-1.8317871,-1.8258177,-1.8207572,42.340954,-52.85307184855143,34.165054
13928,-1.8359156,-1.8322289,-1.8267324,-1.8215746,42.39405,-52.46490224202474,34.165062
13929,-1.8356135,-1.8323082,-1.8273998,-1.8224572,42.46854,-52.07673263549805,34.165073
13930,-1.8352436,-1.8322543,-1.8278891,-1.8233093,42.56916,-51.68856302897135,34.165085
13931,-1.8349235,-1.8321896,-1.8282796,-1.8240947,42.722576,-51.300393422444664,34.165096
13932,-1.8349347,-1.8323007,-1.8286442,-1.8247758,42.926792,-50.91222381591797,34.16511
13933,-1.8353137,-1.8326457,-1.829045,-1.8253661,43.213726,-50.524054209391274,34.165123
13934,-1.8358415,-1.8331196,-1.8295006,-1.8259217,43.69653,-50.135884602864586,34.165134
13935,-1.836443,-1.8336644,-1.8299987,-1.8264649,44.373806,-49.74771499633789,34.165146
13936,-1.8370674,-1.834243,-1.83053,-1.8270196,44.3797,-49.359545389811196,34.165157
13937,-1.8376788,-1.8348305,-1.8310878,-1.8275924,44.380127,-48.97137578328451,34.16517
13938,-1.8382457,-1.8354028,-1.8316612,-1.8281817,44.38025,-48.58320617675781,34.16518
13939,-1.8387489,-1.8359425,-1.832239,-1.828785,44.380512,-48.19503657023112,34.16519
13940,-1.8391818,-1.8364397,-1.8328115,-1.8293989,44.380913,-47.80686696370443,34.165207
13941,-1.8395497,-1.8368926,-1.8333708,-1.8300198,44.381393,-47.418697357177734,34.16522
13942,-1.8398647,-1.8373052,-1.833912,-1.8306437,44.38189,-47.030527750651046,34.165234
13943,-1.8401415,-1.8376853,-1.8344337,-1.8312664,44.38235,-46.64235814412435,34.16525
13944,-1.8403922,-1.8380399,-1.8349348,-1.8318835,44.38274,-46.254188537597656,34.165264
13945,-1.8406283,-1.838377,-1.8354177,-1.8324924,44.38301,-47.171064376831055,34.16528
13946,-1.8408604,-1.8387052,-1.835887,-1.8330921,44.383152,-48.08794021606445,34.165295
13947,-1.8410946,-1.8390299,-1.8363454,-1.8336818,44.383194,-49.00481605529785,34.165314
13948,-1.8413324,-1.8393521,-1.836793,-1.8342575,44.383144,-49.92169189453125,34.16533
13949,-1.8415794,-1.8396772,-1.8372343,-1.8348216,44.382866,-50.83856773376465,34.165348
13950,-1.8418363,-1.8400065,-1.8376706,-1.8353733,44.382584,-51.75544357299805,34.165367
13951,-1.842103,-1.8403399,-1.8381022,-1.8359121,44.382286,-52.672319412231445,34.165386
13952,-1.8423783,-1.8406769,-1.8385292,-1.8364376,44.381996,-53.589195251464844,34.165405
13953,-1.8426608,-1.8410163,-1.838951,-1.8369493,44.38176,-54.50607109069824,34.165424
13954,-1.8429483,-1.8413566,-1.8393666,-1.8374466,44.38165,-55.42294692993164,34.165447
13955,-1.843239,-1.8416961,-1.8397748,-1.8379288,44.381634,-56.33982276916504,34.16547
13956,-1.8435909,-1.8420707,-1.840189,-1.8383925,44.379765,-57.25669860839844,34.165493
13957,-1.8440175,-1.8424958,-1.8406214,-1.8388437,44.376884,-58.173574447631836,34.165516
13958,-1.8444695,-1.8429444,-1.841067,-1.8392919,44.375313,-59.090450286865234,34.16554
13959,-1.8449365,-1.8434058,-1.8415198,-1.8397385,44.374493,-60.00732612609863,34.165558
13960,-1.8449413,-1.843875,-1.8419766,-1.8401829,44.374172,-60.92420196533203,34.16558
13961,-1.8449423,-1.8442783,-1.8424037,-1.8406134,44.37393,-61.84107780456543,34.1656
13962,-1.8449434,-1.8446511,-1.8428044,-1.8410249,44.373734,-62.75795364379883,34.16562
13963,-1.8449442,-1.8449444,-1.8431834,-1.841417,44.373554,-63.67482948303223,34.165634
13964,-1.8449452,-1.8449452,-1.8435384,-1.8417882,44.37336,-64.59170532226562,34.165653
13965,-1.844946,-1.844946,-1.8438512,-1.842132,44.37302,-65.50858116149902,34.16567
13966,-1.8449469,-1.8449469,-1.8441324,-1.8424484,44.318115,-66.42545700073242,34.165684
13967,-1.8449476,-1.8449476,-1.8443754,-1.8427371,43.99576,-67.34233283996582,34.165695
13968,-1.8449483,-1.8449483,-1.8445835,-1.8429992,43.384113,-68.25920867919922,34.16571
13969,-1.844949,-1.8449489,-1.8447647,-1.8432373,42.844864,-69.48870054880778,34.16572
13970,-1.8449496,-1.8449495,-1.8449055,-1.8434436,42.47204,-70.71819241841634,34.165733
13971,-1.8449502,-1.8449501,-1.8449501,-1.843622,42.18355,-71.9476842880249,34.165745
13972,-1.8449508,-1.8449506,-1.8449506,-1.8437741,41.965385,-73.17717615763347,34.165756
13973,-1.8449513,-1.844951,-1.844951,-1.8439035,41.811825,-74.40666802724202,34.165764
13974,-1.8449519,-1.8449515,-1.8449514,-1.8440152,41.714897,-75.63615989685059,34.165775
13975,-1.8449523,-1.844952,-1.8449519,-1.844114,41.660217,-76.86565176645915,34.165783
13976,-1.8449528,-1.8449525,-1.8449522,-1.8441983,41.636166,-78.0951436360677,34.165794
13977,-1.8449533,-1.844953,-1.8449526,-1.8442723,41.612213,-79.32463550567627,34.165802
13978,-1.8449538,-1.8449533,-1.844953,-1.8443394,41.59101,-80.55412737528484,34.16581
13979,-1.8449543,-1.8449538,-1.8449533,-1.8444017,41.57249,-81.78361924489339,34.165817
13980,-1.8449546,-1.8449541,-1.8449537,-1.8444756,41.56852,-83.01311111450195,34.165825
13981,-1.8449548,-1.8449544,-1.844954,-1.8445646,41.570335,-84.24260298411052,34.16583
13982,-1.8449551,-1.8449547,-1.8449544,-1.8446432,41.56246,-85.47209485371908,34.165836
13983,-1.8449553,-1.8449551,-1.8449547,-1.8446968,41.53933,-86.70158672332764,34.16584
13984,-1.8449558,-1.8449556,-1.8449553,-1.8447145,41.496502,-87.9310785929362,34.165848
13985,-1.8449564,-1.8449562,-1.844956,-1.8447008,41.43933,-89.16057046254477,34.16586
13986,-1.8449572,-1.844957,-1.844957,-1.8446714,41.206295,-90.39006233215332,34.165874
13987,-1.8449582,-1.8449581,-1.8449581,-1.844631,41.456787,-91.61955420176189,34.165894
13988,-1.8449594,-1.8449593,-1.8449593,-1.8445852,41.758236,-92.84904607137045,34.165913
13989,-1.8449607,-1.8449606,-1.8449607,-1.844541,42.169216,-94.078537940979,34.16594
13990,-1.8449622,-1.8449621,-1.8449622,-1.8444933,42.648224,-95.30802981058757,34.165966
13991,-1.8449638,-1.8449638,-1.8449639,-1.844432,43.165375,-96.53752168019614,34.165997
13992,-1.8449657,-1.8449656,-1.8449116,-1.8443472,43.75422,-97.76701354980469,34.16603
13993,-1.8449678,-1.8449677,-1.8448083,-1.8442252,44.377064,-95.96104685465495,34.16607
13994,-1.8449702,-1.8449702,-1.844676,-1.8440701,44.39426,-94.1550801595052,34.166115
13995,-1.844973,-1.844973,-1.8445101,-1.8438796,44.403725,-92.34911346435547,34.16617
13996,-1.8449762,-1.8448653,-1.8442997,-1.8436438,44.415405,-90.54314676920573,34.166225
13997,-1.8449798,-1.8446167,-1.8440386,-1.8433577,44.42959,-88.73718007405598,34.16629
13998,-1.8447504,-1.8443143,-1.8437241,-1.8430194,44.44834,-86.93121337890625,34.166363
13999,-1.8443751,-1.8439407,-1.8433473,-1.8426259,44.47334,-85.12524668375652,34.166447
14000,-1.8439153,-1.843489,-1.8428985,-1.8421634,44.508423,-83.31927998860677,34.166534
14001,-1.8433768,-1.8429596,-1.842373,-1.8416245,44.556644,-81.51331329345703,34.166634
14002,-1.8427602,-1.84235,-1.841767,-1.8410048,44.629536,-79.7073465983073,34.16674
14003,-1.8420273,-1.841636,-1.8410602,-1.8402779,44.749397,-77.90137990315756,34.166862
14004,-1.841318,-1.8409238,-1.8403474,-1.8395704,44.931416,-76.09541320800781,34.16699
14005,-1.840698,-1.8402911,-1.8397127,-1.8389652,45.31898,-74.28944651285808,34.16711
14006,-1.8402026,-1.8397889,-1.839222,-1.838534,46.280663,-72.48347981770834,34.16722
14007,-1.8397954,-1.8393869,-1.8388311,-1.8381834,47.5607,-70.6775131225586,34.167324
14008,-1.8395048,-1.8390846,-1.83853,-1.8379123,47.59025,-68.87154642740886,34.16742
14009,-1.8392807,-1.8388484,-1.8382878,-1.8376822,47.596485,-67.06557973225912,34.16751
14010,-1.8390948,-1.8386484,-1.8380761,-1.8374689,47.60119,-65.25961303710938,34.1676
14011,-1.8389283,-1.8384671,-1.8378794,-1.8372626,47.6056,-63.45364634195964,34.16769
14012,-1.8387713,-1.8382949,-1.8376899,-1.8370595,47.61013,-61.6476796468099,34.16778
14013,-1.8386184,-1.8381263,-1.8375031,-1.836857,47.614964,-59.841712951660156,34.167873
14014,-1.838466,-1.8379581,-1.8373162,-1.8366529,47.62019,-58.03574625651042,34.16797
14015,-1.8383114,-1.8377879,-1.8371267,-1.8364453,47.62589,-56.22977956136068,34.168064
14016,-1.8381665,-1.8376228,-1.8369403,-1.8362416,47.63215,-54.42381286621094,34.168163
14017,-1.8380181,-1.8374577,-1.8367558,-1.8360407,47.640015,-53.56313403447469,34.168266
14018,-1.8378788,-1.837298,-1.8365753,-1.8358438,47.64888,-52.70245520273844,34.168365
14019,-1.8377403,-1.8371402,-1.8363968,-1.8356487,47.65915,-51.8417763710022,34.168472
14020,-1.837601,-1.8369825,-1.8362188,-1.8354539,47.670723,-50.98109753926595,34.168575
14021,-1.8374608,-1.8368237,-1.8360399,-1.8352579,47.684185,-50.1204187075297,34.168686
14022,-1.8373175,-1.8366622,-1.8358586,-1.8350593,47.70013,-49.25973987579346,34.168797
14023,-1.8371694,-1.8364967,-1.8356736,-1.8348567,47.719387,-48.39906104405721,34.168907
14024,-1.8370155,-1.8363258,-1.8354836,-1.8346485,47.742928,-47.53838221232096,34.169025
14025,-1.8368522,-1.8361431,-1.8352813,-1.8344264,47.772522,-46.67770338058472,34.169144
14026,-1.8366089,-1.8359044,-1.8350301,-1.8341417,47.809803,-45.81702454884847,34.169277
14027,-1.8363422,-1.8356203,-1.834719,-1.8337901,47.851852,-44.95634571711223,34.16942
14028,-1.8360815,-1.8353399,-1.8344206,-1.8334802,47.893524,-44.09566688537598,34.169563
14029,-1.8358302,-1.8350807,-1.8341566,-1.833219,47.945377,-43.23498805363973,34.169697
14030,-1.8356065,-1.8348597,-1.8339396,-1.8330139,48.026424,-42.37430922190349,34.169827
14031,-1.8354516,-1.8346986,-1.8337814,-1.8328769,48.175007,-41.513630390167236,34.169945
14032,-1.8353643,-1.8346149,-1.8337115,-1.8328441,48.480877,-40.65295155843099,34.170048
14033,-1.8353928,-1.8346331,-1.8337356,-1.832906,49.12165,-39.79227272669475,34.170135
14034,-1.8354152,-1.8346983,-1.8338318,-1.8330367,50.14704,-38.931593894958496,34.170208
14035,-1.8355595,-1.8348378,-1.833978,-1.8332052,50.966217,-38.07091506322225,34.17027
14036,-1.8357478,-1.8350238,-1.8341665,-1.8334069,50.971413,-37.21023623148601,34.17032
14037,-1.8359703,-1.8352423,-1.8343841,-1.8336307,50.97013,-36.349557399749756,34.170364
14038,-1.8362162,-1.8354831,-1.834621,-1.8338685,50.968258,-35.48887856801351,34.170406
14039,-1.8364791,-1.8357397,-1.8348716,-1.8341162,50.96623,-34.62819973627727,34.170444
14040,-1.8367534,-1.8360069,-1.8351309,-1.8343691,50.963974,-33.767520904541016,34.170475
14041,-1.8370413,-1.8362868,-1.8354019,-1.8346337,50.265537,-33.02957797050476,34.170506
14042,-1.8373412,-1.8365778,-1.8356826,-1.8349061,49.257042,-32.291635036468506,34.17053
14043,-1.8376522,-1.8368787,-1.8359714,-1.8351836,48.570583,-31.55369210243225,34.17055
14044,-1.8379709,-1.837186,-1.8362645,-1.835462,48.12496,-30.815749168395996,34.170574
14045,-1.8382977,-1.8375002,-1.8365624,-1.835743,47.75615,-30.07780623435974,34.17059
14046,-1.8386328,-1.8378212,-1.8368655,-1.8360277,46.959816,-29.339863300323486,34.170605
14047,-1.8389947,-1.8381531,-1.8371732,-1.8363147,45.901756,-28.60192036628723,34.17062
14048,-1.8393579,-1.8384928,-1.8374867,-1.8366027,45.12397,-27.863977432250977,34.170628
14049,-1.839721,-1.8388368,-1.8378048,-1.836892,44.35651,-27.12603449821472,34.17064
14050,-1.8400903,-1.8391882,-1.838129,-1.8371855,43.164246,-26.388091564178467,34.170643
14051,-1.8404636,-1.8395479,-1.8384602,-1.837482,42.2056,-25.650148630142212,34.170647
14052,-1.840829,-1.8398985,-1.8387867,-1.8377773,41.56291,-24.912205696105957,34.17065
14053,-1.8411667,-1.8402264,-1.8391027,-1.8380724,40.973682,-24.174262762069702,34.17065
14054,-1.8414748,-1.8405354,-1.8394089,-1.8383642,40.685364,-23.436319828033447,34.17065
14055,-1.8417602,-1.8408281,-1.839705,-1.8386503,40.429775,-22.698376893997192,34.17065
14056,-1.8419948,-1.8410995,-1.8399912,-1.8389285,39.9874,-21.960433959960938,34.170647
14057,-1.8422602,-1.8413715,-1.84027,-1.839204,39.46287,-21.222491025924683,34.170643
14058,-1.8425157,-1.8416363,-1.840541,-1.8394709,39.047234,-20.484548091888428,34.170635
14059,-1.8427641,-1.8418936,-1.8408042,-1.8397299,38.278545,-19.746605157852173,34.170628
14060,-1.8430057,-1.8421439,-1.8410606,-1.8399823,37.825703,-19.008662223815918,34.17062
14061,-1.8432404,-1.8423878,-1.8413105,-1.8402281,37.403862,-18.270719289779663,34.17061
14062,-1.8434693,-1.8426259,-1.8415548,-1.8404685,36.953785,-17.532776355743408,34.170593
14063,-1.8436897,-1.8428557,-1.8417906,-1.8406992,35.91142,-16.794833421707153,34.170578
14064,-1.8439025,-1.843078,-1.8420185,-1.840921,35.34849,-16.0568904876709,34.170563
14065,-1.8441082,-1.8432935,-1.8422394,-1.8411348,34.643074,-16.6099857489268,34.170544
14066,-1.8443075,-1.8435031,-1.8424546,-1.8413417,33.126705,-17.163081010182697,34.17052
14067,-1.8444995,-1.8437059,-1.842663,-1.8415413,32.04248,-17.7161762714386,34.170498
14068,-1.8446826,-1.8439008,-1.8428642,-1.8417321,30.21196,-18.2692715326945,34.17047
14069,-1.8448577,-1.844089,-1.8430599,-1.8419175,28.086885,-18.822366793950398,34.170444
14070,-1.8450227,-1.844269,-1.8432491,-1.842096,25.848719,-19.3754620552063,34.170414
14071,-1.8451741,-1.8444381,-1.8434299,-1.8422664,23.640167,-19.9285573164622,34.170383
14072,-1.8451989,-1.8445961,-1.8436042,-1.8424325,21.604319,-20.481652577718098,34.17035
14073,-1.8451971,-1.8447173,-1.8437611,-1.842586,19.803713,-21.034747838974,34.170315
14074,-1.845195,-1.8448075,-1.8438985,-1.8427309,18.726248,-21.587843100229897,34.17028
14075,-1.8451931,-1.8448728,-1.8440193,-1.8428712,17.538261,-22.140938361485798,34.170242
14076,-1.8451914,-1.8449585,-1.844139,-1.8430113,17.084297,-22.6940336227417,34.17021
14077,-1.8451898,-1.8450955,-1.844279,-1.8431567,16.866608,-23.247128883997597,34.17018
14078,-1.8451884,-1.8451929,-1.8444421,-1.843313,16.759157,-23.800224145253498,34.170155
14079,-1.8451871,-1.8451915,-1.8446175,-1.8434799,16.709854,-24.3533194065094,34.17013
14080,-1.8451858,-1.84519,-1.8447865,-1.8436475,16.690535,-24.906414667765297,34.170105
14081,-1.8451846,-1.8451887,-1.8449439,-1.8438166,16.687347,-25.4595099290212,34.170086
14082,-1.8451834,-1.8451874,-1.8450779,-1.8439775,16.696121,-26.0126051902771,34.170063
14083,-1.8451823,-1.8451862,-1.8451886,-1.8441331,16.704758,-26.565700451532997,34.170044
14084,-1.8451813,-1.8451852,-1.8451906,-1.8442773,16.731201,-27.1187957127889,34.170025
14085,-1.8451805,-1.8451841,-1.8451895,-1.8444077,16.757694,-27.6718909740448,34.17001
14086,-1.8451797,-1.8451831,-1.8451883,-1.8445239,16.80464,-28.224986235300698,34.169994
14087,-1.845179,-1.8451823,-1.8451872,-1.8446258,16.859783,-28.7780814965566,34.16998
14088,-1.8451782,-1.8451815,-1.8451862,-1.8447156,16.937243,-29.3311767578125,34.169968
14089,-1.8451777,-1.8451807,-1.8451853,-1.8447909,17.030127,-30.168661912282307,34.169956
14090,-1.8451772,-1.84518,-1.8451844,-1.8448592,17.139158,-31.006147066752117,34.16995
14091,-1.8451767,-1.8451794,-1.8451836,-1.8449137,17.27119,-31.843632221221924,34.169937
14092,-1.8451763,-1.845179,-1.8451829,-1.8449667,17.4178,-32.681117375691734,34.16993
14093,-1.845176,-1.8451785,-1.8451823,-1.8450054,17.600874,-33.51860253016154,34.169926
14094,-1.8451757,-1.845178,-1.8451817,-1.8450471,17.788443,-34.35608768463135,34.16992
14095,-1.8451755,-1.8451778,-1.8451811,-1.8450764,17.986813,-35.19357283910116,34.169918
14096,-1.8451754,-1.8451775,-1.8451806,-1.8451085,18.337828,-36.03105799357096,34.169914
14097,-1.8451754,-1.8451773,-1.8451803,-1.8451288,18.549992,-36.86854314804077,34.169914
14098,-1.8451754,-1.8451772,-1.84518,-1.8451502,18.67717,-37.70602830251058,34.169914
14099,-1.8451755,-1.845177,-1.8451797,-1.8451691,18.836578,-38.54351345698039,34.169918
14100,-1.8451755,-1.845177,-1.8451794,-1.8451841,19.018867,-39.380998611450195,34.169918
14101,-1.8451753,-1.8451768,-1.8451792,-1.8451835,19.220495,-40.218483765920006,34.169914
14102,-1.845175,-1.8451766,-1.845179,-1.845183,19.409046,-41.055968920389816,34.16991
14103,-1.8451748,-1.8451763,-1.8451786,-1.8451825,19.575298,-41.89345407485962,34.169903
14104,-1.8451744,-1.845176,-1.8451784,-1.8451822,19.720942,-42.73093922932943,34.169895
14105,-1.8451741,-1.8451756,-1.845178,-1.8451817,19.849016,-43.56842438379924,34.16989
14106,-1.8451736,-1.8451753,-1.8451777,-1.8451812,19.96374,-44.40590953826904,34.169884
14107,-1.8451732,-1.8451748,-1.8451772,-1.8451809,20.068157,-45.24339469273885,34.169876
14108,-1.8451728,-1.8451744,-1.8451768,-1.8451804,20.16499,-46.080879847208664,34.169865
14109,-1.8451723,-1.845174,-1.8451765,-1.8451799,20.325739,-46.91836500167847,34.169857
14110,-1.8451718,-1.8451736,-1.845176,-1.8451796,20.385298,-47.75585015614828,34.16985
14111,-1.8451713,-1.8451731,-1.8451755,-1.8451791,20.433931,-48.59333531061809,34.16984
14112,-1.8451709,-1.8451726,-1.8451751,-1.8451786,20.47898,-49.43082046508789,34.16983
14113,-1.8451704,-1.8451722,-1.8451747,-1.8451782,20.521933,-49.388259410858154,34.169823
14114,-1.8451699,-1.8451717,-1.8451742,-1.8451778,20.546377,-49.34569835662842,34.16981
14115,-1.8451694,-1.8451712,-1.8451737,-1.8451773,20.585154,-49.30313730239868,34.169804
14116,-1.8451688,-1.8451706,-1.8451732,-1.8451768,20.605356,-49.260576248168945,34.169792
14117,-1.8451684,-1.8451701,-1.8451728,-1.8451763,20.639608,-49.21801519393921,34.169785
14118,-1.8451678,-1.8451697,-1.8451723,-1.8451759,20.665537,-49.17545413970947,34.169773
14119,-1.8451673,-1.8451691,-1.8451717,-1.8451754,20.697838,-49.132893085479736,34.16976
14120,-1.8451667,-1.8451686,-1.8451712,-1.8451749,20.72724,-49.09033203125,34.169754
14121,-1.8451661,-1.845168,-1.8451706,-1.8451744,20.759287,-49.047770977020264,34.169743
14122,-1.8451655,-1.8451674,-1.8451701,-1.8451738,20.790245,-49.00520992279053,34.16973
14123,-1.8451649,-1.8451669,-1.8451697,-1.8451734,20.8224,-48.96264886856079,34.16972
14124,-1.8451644,-1.8451663,-1.8451691,-1.8451729,20.76275,-48.920087814331055,34.169712
14125,-1.845164,-1.8451658,-1.8451686,-1.8451723,20.616941,-48.87752676010132,34.169704
14126,-1.8451636,-1.8451654,-1.8451681,-1.8451718,20.48201,-48.83496570587158,34.169697
14127,-1.8451632,-1.845165,-1.8451676,-1.8451713,20.336058,-48.792404651641846,34.16969
14128,-1.8451629,-1.8451647,-1.8451672,-1.8451709,20.120728,-48.74984359741211,34.16968
14129,-1.8451625,-1.8451642,-1.8451668,-1.8451704,20.008327,-48.70728254318237,34.169678
14130,-1.8451622,-1.845164,-1.8451663,-1.8451699,19.910307,-48.66472148895264,34.16967
14131,-1.8451619,-1.8451636,-1.845166,-1.8451694,19.837696,-48.6221604347229,34.169666
14132,-1.8451617,-1.8451632,-1.8451656,-1.845169,19.78345,-48.579599380493164,34.16966
14133,-1.8451614,-1.8451629,-1.8451653,-1.8451685,19.736115,-48.53703832626343,34.169655
14134,-1.8451612,-1.8451626,-1.8451649,-1.8451681,19.698338,-48.49447727203369,34.16965
14135,-1.845161,-1.8451624,-1.8451645,-1.8451676,19.673494,-48.451916217803955,34.169647
14136,-1.8451607,-1.8451622,-1.8451642,-1.8451673,19.665462,-48.40935516357422,34.169643
14137,-1.8451606,-1.8451619,-1.845164,-1.8451669,19.67558,-47.850730895996094,34.16964
14138,-1.8451605,-1.8451618,-1.8451637,-1.8451666,19.705448,-47.29210662841797,34.16964
14139,-1.8451604,-1.8451616,-1.8451635,-1.8451662,19.758131,-46.733482360839844,34.169636
14140,-1.8451602,-1.8451614,-1.8451632,-1.8451658,19.838572,-46.17485809326172,34.169636
14141,-1.8451602,-1.8451613,-1.845163,-1.8451655,19.954868,-45.616233825683594,34.169632
14142,-1.8451601,-1.8451612,-1.8451627,-1.8451651,20.120817,-45.05760955810547,34.169632
14143,-1.8451601,-1.8451611,-1.8451626,-1.8451648,20.30796,-44.498985290527344,34.169632
14144,-1.8451601,-1.8451611,-1.8451625,-1.8451645,20.454119,-43.94036102294922,34.169632
14145,-1.8451601,-1.845161,-1.8451624,-1.8451643,20.615648,-43.381736755371094,34.169632
14146,-1.8451602,-1.845161,-1.8451623,-1.8451641,20.810942,-42.82311248779297,34.169632
14147,-1.8451602,-1.845161,-1.8451622,-1.845164,21.051605,-42.264488220214844,34.169636
14148,-1.8451604,-1.845161,-1.845162,-1.8451637,21.4458,-41.70586395263672,34.169636
14149,-1.8451604,-1.845161,-1.845162,-1.8451636,22.066896,-41.147239685058594,34.169636
14150,-1.8451605,-1.845161,-1.8451619,-1.8451635,22.636961,-40.58861541748047,34.16964
14151,-1.8451605,-1.845161,-1.8451619,-1.8451632,23.158476,-40.029991149902344,34.16964
14152,-1.8451605,-1.8451611,-1.8451619,-1.8451631,23.728773,-39.47136688232422,34.16964
14153,-1.8451606,-1.8451611,-1.8451618,-1.8451631,24.45488,-38.912742614746094,34.16964
14154,-1.8451606,-1.8451611,-1.8451618,-1.8451631,24.900677,-38.35411834716797,34.169643
